Date,Open,High,Low,Close,Volume
1988-01-31 00:00:00+11:00,0.047302201390266425,0.047302201390266425,0.047302201390266425,0.04730220139026642,0
1988-02-29 00:00:00+11:00,0.047302201390266425,0.047302201390266425,0.04138951003551483,0.04138951003551483,0
1988-03-31 00:00:00+10:00,0.04138951003551483,0.04138951003551483,0.011825380846858025,0.011825380846858025,0
1988-04-30 00:00:00+10:00,0.011825380846858025,0.030746320262551308,0.011825380846858025,0.030746320262551308,0
1988-05-31 00:00:00+10:00,0.030746320262551308,0.030746320262551308,0.021286029368638992,0.021286029368638992,0
1988-06-30 00:00:00+10:00,0.021286029368638992,0.021286029368638992,0.018920952454209328,0.018920952454209328,0
1988-07-31 00:00:00+10:00,0.018920952454209328,0.024833643808960915,0.018920952454209328,0.024833643808960915,0
1988-08-31 00:00:00+10:00,0.024833643808960915,0.024833643808960915,0.01773841306567192,0.01773841306567192,0
1988-09-30 00:00:00+10:00,0.01773841306567192,0.01773841306567192,0.01773841306567192,0.01773841306567192,0
1988-10-31 00:00:00+11:00,0.01773841306567192,0.01773841306567192,0.011825380846858025,0.011825380846858025,0
1988-11-30 00:00:00+11:00,0.011825380846858025,0.011825380846858025,0.008277768269181252,0.008277768269181252,0
1988-12-31 00:00:00+11:00,0.008277768269181252,0.009460307657718658,0.008277768269181252,0.009460307657718658,0
1989-01-31 00:00:00+11:00,0.009460307657718658,0.009460307657718658,0.005912690423429012,0.005912690423429012,0
1989-02-28 00:00:00+11:00,0.005912690423429012,0.005912690423429012,0.005912690423429012,0.005912690423429012,0
1989-03-31 00:00:00+10:00,0.005912690423429012,0.005912690423429012,0.005912690423429012,0.005912690423429012,0
1989-04-30 00:00:00+10:00,0.005912690423429012,0.005912690423429012,0.004730153828859329,0.004730153828859329,0
1989-05-31 00:00:00+10:00,0.004730153828859329,0.004730153828859329,0.004730153828859329,0.004730153828859329,0
1989-06-30 00:00:00+10:00,0.004730153828859329,0.005912690423429012,0.004730153828859329,0.005912690423429012,0
1989-07-31 00:00:00+10:00,0.005912690423429012,0.005912690423429012,0.005912690423429012,0.005912690423429012,0
1989-08-31 00:00:00+10:00,0.005912690423429012,0.007095228414982557,0.005912690423429012,0.007095228414982557,0
1989-09-30 00:00:00+10:00,0.007095228414982557,0.007095228414982557,0.007095228414982557,0.007095228414982557,0
1989-10-31 00:00:00+11:00,0.007095228414982557,0.007095228414982557,0.007095228414982557,0.007095228414982557,0
1989-11-30 00:00:00+11:00,0.007095228414982557,0.007095228414982557,0.005321253556758165,0.005321253556758165,0
1989-12-31 00:00:00+11:00,0.005321253556758165,0.005321253556758165,0.005321253556758165,0.005321253556758165,0
1990-01-31 00:00:00+11:00,0.005321253556758165,0.005321253556758165,0.004730153828859329,0.004730153828859329,0
1990-02-28 00:00:00+11:00,0.004730153828859329,0.004730153828859329,0.0035476142074912786,0.0035476142074912786,0
1990-03-31 00:00:00+10:00,0.0035476142074912786,0.0035476142074912786,0.0035476142074912786,0.0035476142074912786,0
1990-04-30 00:00:00+10:00,0.0035476142074912786,0.0035476142074912786,0.0023650769144296646,0.0023650769144296646,0
1990-05-31 00:00:00+10:00,0.0023650769144296646,0.0023650769144296646,0.0023650769144296646,0.0023650769144296646,0
1990-06-30 00:00:00+10:00,0.0023650769144296646,0.0023650769144296646,0.0017736391164362428,0.001773639116436243,0
1990-07-31 00:00:00+10:00,0.0017736391164362428,0.0023650769144296646,0.0017736391164362428,0.0023650769144296646,0
1990-08-31 00:00:00+10:00,0.0023650769144296646,0.0023650769144296646,0.0017736391164362428,0.001773639116436243,0
1990-09-30 00:00:00+10:00,0.0017736391164362428,0.0017736391164362428,0.0011825384572148323,0.0011825384572148323,0
1990-10-31 00:00:00+11:00,0.0011825384572148323,0.0011825384572148323,0.0011825384572148323,0.0011825384572148323,0
